Time,3.1,3.09,3.08,3.07,3.06,3.05,3.04,3.03,3.02,3.01,3.0,2.99,2.98,2.97,2.96,2.95,2.94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.6196612139326e-06,2.6154325412173e-06,2.6111970204299e-06,2.6069546181961e-06,2.6027053008791e-06,2.5984490345156e-06,2.5941857849668e-06,2.5899155176693e-06,2.5856381979109e-06,2.5813537906347e-06,2.5770622604403e-06,2.5727635717401e-06,2.5684576885381e-06,2.5641445746343e-06,2.5598241934976e-06,2.5554965081714e-06,2.5511614815922003e-06
2.0,1.7444239608092998e-05,1.7416081011183998e-05,1.7387876813123e-05,1.7359626791829998e-05,1.7331330723045e-05,1.7302988381043e-05,1.7274599537956e-05,1.724616396417e-05,1.7217681428178e-05,1.718915169646e-05,1.7160574533692003e-05,1.71319497024e-05,1.7103276963472e-05,1.7074556075397002e-05,1.7045786794810002e-05,1.7016968876239e-05,1.6988102072248e-05
3.0,4.7353159184695e-05,4.7276721428792e-05,4.7200159886861e-05,4.7123473955532e-05,4.7046663026353e-05,4.696972648635e-05,4.6892663717192e-05,4.6815474095443e-05,4.6738156992609e-05,4.6660711775018e-05,4.6583137803732e-05,4.650543443437e-05,4.6427601017236e-05,4.6349636897259005e-05,4.6271541413598e-05,4.6193313900146994e-05,4.6114953684944e-05
4.0,8.5965774053339e-05,8.5827007581065e-05,8.568801638536301e-05,8.5548799370795e-05,8.54093554331e-05,8.5269683459277e-05,8.5129782326504e-05,8.4989650903502e-05,8.4849288049036e-05,8.4708692612711e-05,8.4567863434546e-05,8.4426799344939e-05,8.4285499164089e-05,8.414396170299599e-05,8.4002185761941e-05,8.386017013179201e-05,8.3717913592362e-05
5.0,0.0001241553000337,0.0001239548877979,0.0001237541510072,0.0001235530880796,0.0001233516974207,0.0001231499774221,0.0001229479264632,0.0001227455429093,0.0001225428251127,0.0001223397714119,0.0001221363801316,0.0001219326495821,0.0001217285780605,0.0001215241638489,0.0001213194052148,0.0001211143004114,0.0001209088476774
6.0,0.0001559593303483,0.0001557075798563,0.0001554554216707,0.0001552028538038,0.0001549498742527,0.0001546964809974,0.0001544426720017,0.0001541884452126,0.0001539337985599,0.0001536787299566,0.0001534232372984,0.0001531673184629,0.0001529109713105,0.0001526541936832,0.0001523969834054,0.0001521393382826,0.0001518812561017
7.0,0.0001794484663454,0.0001791587995543,0.0001788686636663,0.0001785780563945,0.0001782869754346,0.0001779954184622,0.0001777033831343,0.000177410867089,0.000177117867944,0.0001768243832982,0.0001765304107303,0.0001762359477985,0.0001759409920403,0.0001756455409733,0.000175349592094,0.0001750531428771,0.0001747561907767
8.0,0.0001947891829074,0.0001944747530488,0.0001941598139909,0.0001938443632521,0.0001935283983299,0.0001932119167018,0.0001928949158247,0.0001925773931342,0.0001922593460454,0.0001919407719507,0.0001916216682219,0.0001913020322091,0.0001909818612396,0.0001906611526181,0.0001903399036265,0.0001900181115251,0.0001896957735493
