Time,1.9,1.899,1.898,1.897,1.896,1.895,1.894,1.893,1.892,1.891,1.89,1.889,1.888,1.887,1.886,1.885,1.884,1.883,1.882,1.881,1.88,1.879,1.878,1.877,1.876,1.875,1.874,1.873,1.872,1.871,1.87,1.869,1.868,1.867,1.866,1.865,1.864,1.863,1.862,1.861,1.86,1.859,1.858,1.857,1.856,1.855,1.854,1.853,1.852,1.851,1.85,1.849,1.848,1.847,1.846,1.845,1.844,1.843,1.842,1.841,1.84,1.839,1.838,1.837,1.836,1.835,1.834,1.833,1.832,1.831,1.83,1.829,1.828,1.827,1.826,1.825,1.824,1.823,1.822,1.821,1.82,1.819,1.818,1.817,1.816,1.815,1.814,1.813,1.812,1.811,1.81,1.809,1.808,1.807,1.806,1.805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.1227916472101e-05,1.1224961370201e-05,1.1222005490196e-05,1.121904882999e-05,1.1216091392025e-05,1.1213133172166e-05,1.1210174174315e-05,1.1207214394123e-05,1.1204253831999e-05,1.120129248643e-05,1.1198330359911e-05,1.1195367448489e-05,1.1192403752731e-05,1.1189439271337e-05,1.1186474004254e-05,1.118350795367e-05,1.1180541113887e-05,1.1177573487338e-05,1.1174605071212e-05,1.1171635866927e-05,1.1168665873704e-05,1.1165695089386e-05,1.1162723515451e-05,1.1159751150377e-05,1.1156777992756e-05,1.1153804043789e-05,1.1150829302897e-05,1.1147853765105e-05,1.1144877434165e-05,1.1141900307999e-05,1.1138922386855e-05,1.1135943668972e-05,1.1132964153476e-05,1.1129983841523e-05,1.1127002730114e-05,1.1124020821407e-05,1.1121038110414e-05,1.1118054600497e-05,1.1115070291818e-05,1.111208517795e-05,1.1109099265487e-05,1.1106112547375e-05,1.1103125028383e-05,1.1100136703709e-05,1.1097147574613e-05,1.1094157641265e-05,1.1091166900036e-05,1.1088175352998e-05,1.1085182998304e-05,1.1082189836173e-05,1.1079195865994e-05,1.1076201085376e-05,1.1073205494419e-05,1.1070209095294e-05,1.1067211882469e-05,1.1064213858165e-05,1.1061215020762e-05,1.1058215371835e-05,1.1055214907455e-05,1.1052213630168e-05,1.1049211536105e-05,1.1046208625804e-05,1.1043204899601e-05,1.1040200357622e-05,1.1037194995942e-05,1.1034188816434e-05,1.1031181817991e-05,1.1028173999089e-05,1.102516535926e-05,1.1022155899157e-05,1.101914561584e-05,1.1016134509962e-05,1.1013122581571e-05,1.101010983086e-05,1.1007096252586e-05,1.1004081849509e-05,1.1001066622007e-05,1.0998050568625e-05,1.0995033685029e-05,1.0992015975182e-05,1.0988997436397e-05,1.098597806626e-05,1.0982957869129e-05,1.0979936840201e-05,1.097691497889e-05,1.0973892285428e-05,1.0970868760454e-05,1.0967844401891e-05,1.0964819208227e-05,1.0961793179865e-05,1.0958766316791e-05,1.095573861587e-05,1.0952710079581e-05,1.0949680705298e-05,1.0946650492577e-05,1.0943619439186e-05
2.0,5.3358118239485e-05,5.3344074779185e-05,5.3330027625162e-05,5.3315976765271e-05,5.330192220500701e-05,5.3287863935003005e-05,5.327380195707e-05,5.3259736269067e-05,5.3245666857641e-05,5.3231593734834e-05,5.3217516889525e-05,5.320343631502101e-05,5.3189352019571e-05,5.317526398949e-05,5.3161172226306e-05,5.3147076728026e-05,5.3132977486828e-05,5.3118874506224e-05,5.3104767780295e-05,5.3090657305913e-05,5.3076543080892e-05,5.3062425098653e-05,5.3048303361804e-05,5.3034177863982e-05,5.3020048603602e-05,5.3005915577721005e-05,5.2991778779109005e-05,5.2977638213135e-05,5.2963493867763e-05,5.294934574252e-05,5.2935193840797e-05,5.2921038151529e-05,5.2906878679654e-05,5.2892715411709e-05,5.2878548350072e-05,5.2864377491408e-05,5.2850202839698e-05,5.2836024378107e-05,5.2821842112649e-05,5.2807656039609e-05,5.2793466153875e-05,5.2779272454095e-05,5.276507493412e-05,5.275087359601e-05,5.273666843363e-05,5.272245944097e-05,5.2708246617855e-05,5.2694029963718e-05,5.2679809471234e-05,5.2665585138763e-05,5.2651356965315e-05,5.2637124942833e-05,5.2622889075225e-05,5.260864935251501e-05,5.259440577549501e-05,5.2580158339816e-05,5.256590704083e-05,5.255165187837e-05,5.253739284977e-05,5.2523129947551e-05,5.2508863173185e-05,5.2494592521287e-05,5.2480317986682e-05,5.2466039568447e-05,5.2451757271324e-05,5.2437471077456e-05,5.2423180986629e-05,5.2408887006246e-05,5.2394589121729e-05,5.238028733609e-05,5.236598164279e-05,5.235167204212e-05,5.2337358529595e-05,5.232304109752e-05,5.2308719751043e-05,5.229439448325901e-05,5.2280065284968e-05,5.2265732164419e-05,5.2251395111106e-05,5.2237054119147e-05,5.2222709190324e-05,5.2208360317912e-05,5.2194007506623e-05,5.2179650742373e-05,5.2165290028397e-05,5.2150925359456e-05,5.2136556733448e-05,5.2122184144247e-05,5.2107807597986e-05,5.2093427075842e-05,5.2079042586077e-05,5.2064654125783e-05,5.2050261680613e-05,5.2035865257552e-05,5.2021464853107e-05,5.2007060459915e-05
3.0,0.0001473999352328,0.0001473611406812,0.0001473223359007,0.000147283520901,0.0001472446956726,0.0001472058601901,0.0001471670144705,0.0001471281584965,0.0001470892922465,0.0001470504157403,0.0001470115289442,0.0001469726318542,0.0001469337244736,0.0001468948067869,0.0001468558787835,0.0001468169404644,0.0001467779918107,0.0001467390328221,0.0001467000634876,0.0001466610837986,0.0001466220937427,0.0001465830933232,0.0001465440825172,0.0001465050613204,0.0001464660297398,0.0001464269877454,0.000146387935341,0.000146348872519,0.0001463097992573,0.0001462707155721,0.0001462316214289,0.0001461925168414,0.000146153401783,0.000146114276258,0.0001460751402514,0.0001460359937549,0.0001459968367626,0.0001459576692709,0.000145918491262,0.0001458793027301,0.0001458401036718,0.0001458008940711,0.0001457616739228,0.0001457224432212,0.0001456832019498,0.0001456439501105,0.000145604687692,0.0001455654146844,0.0001455261310731,0.0001454868368522,0.0001454475320223,0.000145408216561,0.0001453688904703,0.0001453295537372,0.0001452902063533,0.0001452508483141,0.0001452114796052,0.0001451721002244,0.0001451327101545,0.0001450933093905,0.0001450538979268,0.0001450144757479,0.0001449750428495,0.0001449355992218,0.0001448961448635,0.0001448566797599,0.0001448172038878,0.0001447777172656,0.0001447382198636,0.000144698711683,0.0001446591927099,0.0001446196629381,0.0001445801223671,0.0001445405709664,0.0001445010087438,0.0001444614356912,0.0001444218517883,0.000144382257044,0.0001443426514263,0.0001443030349473,0.0001442634075885,0.0001442237693393,0.0001441841201903,0.0001441444601349,0.0001441047891666,0.0001440651072703,0.0001440254144513,0.0001439857106818,0.0001439459959607,0.0001439062702836,0.0001438665336334,0.0001438267860144,0.0001437870273934,0.0001437472577841,0.0001437074771639,0.0001436676855308
4.0,0.0002916914171481,0.0002916146461557,0.0002915378549493,0.0002914610434887,0.0002913842117962,0.0002913073598283,0.0002912304875916,0.000291153595059,0.0002910766822032,0.000290999749032,0.0002909227955109,0.0002908458216273,0.0002907688273665,0.0002906918127101,0.0002906147776527,0.0002905377221636,0.0002904606462327,0.0002903835498376,0.0002903064329825,0.0002902292956331,0.0002901521377651,0.0002900749593859,0.0002899977604654,0.0002899205409859,0.0002898433009341,0.0002897660402883,0.0002896887590419,0.0002896114571911,0.0002895341346677,0.0002894567915124,0.0002893794276724,0.0002893020431485,0.0002892246379229,0.0002891472119777,0.0002890697652892,0.0002889922978374,0.0002889148096338,0.0002888373006278,0.0002887597708193,0.0002886822201948,0.0002886046487247,0.0002885270564039,0.0002884494432069,0.0002883718091254,0.0002882941541301,0.0002882164782181,0.0002881387813724,0.0002880610635653,0.0002879833247751,0.0002879055650109,0.0002878277842248,0.0002877499824172,0.0002876721595717,0.0002875943156617,0.0002875164506805,0.0002874385646079,0.0002873606574197,0.0002872827291057,0.0002872047796497,0.0002871268090322,0.0002870488172348,0.000286970804244,0.0002868927700293,0.0002868147145948,0.0002867366379133,0.0002866585399607,0.0002865804207074,0.000286502280184,0.0002864241183237,0.0002863459351382,0.0002862677305979,0.0002861895046824,0.0002861112573845,0.0002860329886766,0.0002859546985419,0.0002858763869834,0.0002857980539526,0.0002857196994504,0.0002856413234515,0.0002855629259497,0.0002854845069116,0.000285406066323,0.0002853276041819,0.0002852491204514,0.0002851706151151,0.0002850920881676,0.0002850135395892,0.0002849349693494,0.0002848563774447,0.0002847777638453,0.000284699128531,0.0002846204715143,0.0002845417927295,0.0002844630921939,0.0002843843698828,0.0002843056257639
5.0,0.0004748326386739,0.0004747076663051,0.0004745826610156,0.000474457622772,0.000474332551591,0.0004742074474032,0.0004740823102139,0.000473957139991,0.0004738319366834,0.0004737067003057,0.0004735814307991,0.0004734561281426,0.0004733307923181,0.0004732054232952,0.000473080021059,0.0004729545855665,0.0004728291167954,0.0004727036147199,0.0004725780793345,0.0004724525105596,0.0004723269084299,0.0004722012728864,0.0004720756038962,0.0004719499014455,0.0004718241655115,0.0004716983960542,0.0004715725930588,0.000471446756512,0.0004713208863294,0.0004711949825547,0.0004710690451076,0.0004709430739879,0.0004708170691735,0.0004706910306272,0.0004705649583156,0.0004704388522152,0.0004703127123077,0.000470186538553,0.0004700603309437,0.0004699340894206,0.0004698078139856,0.0004696815046129,0.0004695551612508,0.0004694287838835,0.0004693023724829,0.0004691759270223,0.00046904944749,0.0004689229338265,0.0004687963860241,0.0004686698040482,0.000468543187884,0.0004684165374868,0.000468289852845,0.0004681631339118,0.0004680363806838,0.0004679095931116,0.0004677827711703,0.0004676559148406,0.0004675290241007,0.0004674020989009,0.0004672751392261,0.0004671481450453,0.0004670211163329,0.0004668940530617,0.0004667669552055,0.0004666398227281,0.0004665126555948,0.0004663854538069,0.000466258217286,0.0004661309460635,0.0004660036400688,0.0004658762992928,0.0004657489237038,0.0004656215132546,0.0004654940679402,0.0004653665877281,0.0004652390725678,0.0004651115224743,0.0004649839373748,0.0004648563172686,0.0004647286621114,0.0004646009718788,0.0004644732465421,0.0004643454860617,0.000464217690423,0.0004640898595987,0.000463961993571,0.0004638340922761,0.0004637061556979,0.0004635781838173,0.0004634501766102,0.000463322134034,0.0004631940560458,0.0004630659426507,0.0004629377938099,0.0004628096094582
6.0,0.0006776777886608,0.000677499429027,0.0006773210224064,0.000677142568762,0.0006769640681032,0.0006767855203382,0.0006766069254674,0.0006764282834664,0.0006762495942304,0.0006760708578142,0.0006758920741098,0.0006757132430953,0.0006755343647358,0.0006753554390024,0.0006751764658656,0.0006749974452667,0.0006748183771697,0.000674639261546,0.0006744600983767,0.0006742808875684,0.000674101629134,0.0006739223230145,0.0006737429691754,0.0006735635675747,0.0006733841181898,0.0006732046209572,0.00067302507585,0.0006728454828747,0.000672665841895,0.0006724861529547,0.000672306415972,0.0006721266309367,0.0006719467977958,0.0006717669165267,0.0006715869870578,0.0006714070093669,0.0006712269834284,0.0006710469091906,0.000670866786625,0.0006706866156739,0.0006705063963166,0.0006703261285039,0.0006701458122027,0.000669965447371,0.0006697850339575,0.0006696045719432,0.0006694240612848,0.0006692435019343,0.0006690628938492,0.0006688822370105,0.0006687015313507,0.0006685207768472,0.0006683399734706,0.0006681591211458,0.0006679782198872,0.000667797269603,0.0006676162702734,0.0006674352218674,0.0006672541243402,0.0006670729776425,0.0006668917817419,0.0006667105365908,0.0006665292421587,0.0006663478983967,0.0006661665052836,0.0006659850627601,0.0006658035707649,0.0006656220293266,0.0006654404383205,0.0006652587977723,0.0006650771076023,0.0006648953677867,0.0006647135782989,0.0006645317390517,0.0006643498500473,0.0006641679112359,0.0006639859225638,0.0006638038840014,0.0006636217955008,0.0006634396570317,0.0006632574685299,0.0006630752299728,0.0006628929413373,0.0006627106025366,0.0006625282135506,0.0006623457743402,0.0006621632848935,0.0006619807451166,0.0006617981549814,0.0006616155144688,0.0006614328235297,0.0006612500821284,0.0006610672901717,0.0006608844476794,0.0006607015546098,0.0006605186108496
7.0,0.0008824810181393,0.0008822487560003,0.0008820164326711,0.0008817840481017,0.0008815516023186,0.0008813190951866,0.0008810865267194,0.000880853896864,0.0008806212055053,0.0008803884527139,0.0008801556383325,0.0008799227623526,0.0008796898247124,0.0008794568253794,0.0008792237643264,0.0008789906414632,0.0008787574567445,0.0008785242101459,0.0008782909016251,0.0008780575310582,0.000877824098496,0.0008775906038258,0.0008773570470034,0.0008771234279935,0.0008768897467618,0.000876656003217,0.0008764221973335,0.0008761883291203,0.0008759543983825,0.0008757204051971,0.0008754863494405,0.0008752522311192,0.0008750180501534,0.0008747838065133,0.0008745495001104,0.0008743151309034,0.0008740806988722,0.0008738462039452,0.0008736116460949,0.0008733770252149,0.0008731423413068,0.0008729075943104,0.0008726727841644,0.0008724379108146,0.0008722029742113,0.0008719679743172,0.0008717329110802,0.0008714977844247,0.0008712625943182,0.0008710273407078,0.0008707920235463,0.0008705566427594,0.0008703211983327,0.0008700856901766,0.0008698501182847,0.0008696144825603,0.0008693787829693,0.0008691430194613,0.0008689071919942,0.0008686713004924,0.0008684353449256,0.0008681993252142,0.0008679632413272,0.0008677270932133,0.000867490880827,0.0008672546041011,0.0008670182629521,0.0008667818574059,0.0008665453873163,0.0008663088527131,0.0008660722534987,0.000865835589639,0.0008655988610887,0.0008653620677301,0.0008651252095921,0.0008648882865876,0.0008646512986418,0.0008644142457633,0.0008641771278235,0.0008639399448272,0.0008637026966753,0.0008634653833372,0.0008632280047926,0.0008629905608998,0.0008627530516787,0.0008625154770503,0.0008622778370033,0.0008620401314121,0.0008618023602539,0.000861564523484,0.0008613266210559,0.0008610886529045,0.0008608506189103,0.0008606125191309,0.0008603743534843,0.0008601361218191
8.0,0.0010752730931512,0.0010749900899662,0.0010747070122185,0.0010744238598594,0.0010741406329042,0.0010738573311971,0.0010735739547623,0.0010732905035248,0.0010730069773383,0.0010727233763175,0.0010724397002509,0.001072155949103,0.0010718721228301,0.0010715882214027,0.0010713042447691,0.0010710201928185,0.0010707360654914,0.0010704518627663,0.0010701675846079,0.00106988323084,0.0010695988015166,0.0010693142965329,0.0010690297158285,0.0010687450593211,0.0010684603270193,0.0010681755187889,0.001067890634587,0.0010676056744573,0.0010673206381268,0.0010670355257212,0.001066750337069,0.0010664650721876,0.0010661797309628,0.0010658943133805,0.0010656088193215,0.0010653232487387,0.0010650376016029,0.0010647518778358,0.0010644660773934,0.0010641802001563,0.001063894246124,0.001063608215205,0.0010633221073594,0.0010630359224956,0.0010627496605487,0.001062463321503,0.0010621769052597,0.001061890411748,0.0010616038409282,0.0010613171927266,0.0010610304670917,0.0010607436639325,0.0010604567832217,0.0010601698248556,0.0010598827888443,0.0010595956750487,0.001059308483427,0.0010590212139454,0.0010587338665119,0.0010584464410639,0.0010581589375512,0.001057871355879,0.0010575836960071,0.0010572959578775,0.0010570081414405,0.0010567202466153,0.0010564322732633,0.0010561442214777,0.0010558560910221,0.001055567881987,0.0010552795942059,0.0010549912276594,0.0010547027822966,0.0010544142579529,0.0010541256546814,0.001053836972382,0.0010535482109513,0.0010532593703917,0.0010529704505616,0.0010526814514685,0.0010523923729761,0.0010521032150551,0.0010518139776975,0.0010515246607095,0.001051235264118,0.0010509457878205,0.001050656231822,0.0010503665959607,0.0010500768802,0.0010497870845034,0.0010494972088006,0.0010492072530258,0.0010489172170129,0.0010486271008343,0.0010483369044157,0.0010480466275322
