Time,3.5,3.49,3.48,3.47,3.46,3.45,3.44,3.43,3.42,3.41,3.4,3.39,3.38,3.37,3.36,3.35,3.34,3.33,3.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.7835453651771e-06,2.7795660276326e-06,2.7755809849188e-06,2.771590212459e-06,2.7675936854191003e-06,2.7635913789142e-06,2.7595832677422e-06,2.7555693265672e-06,2.7515495298675e-06,2.7475238520103e-06,2.7434922670240003e-06,2.7394547488721e-06,2.735411271278e-06,2.7313618077841e-06,2.727306331675e-06,2.723244816169e-06,2.7191772341402e-06,2.7151035583532e-06,2.7110237613262e-06
2.0,1.8535538951055e-05,1.8509040669124e-05,1.8482504396559e-05,1.845592996993e-05,1.8429317223821e-05,1.8402665992208e-05,1.8375976107428e-05,1.8349247401062e-05,1.8322479702973e-05,1.8295672842244e-05,1.8268826646264e-05,1.8241940941531e-05,1.8215015552982e-05,1.8188050304539e-05,1.8161045018418e-05,1.8133999515954e-05,1.810691361682e-05,1.8079787139458e-05,1.8052619901035e-05
3.0,5.0315539480656e-05,5.0243608723033e-05,5.0171574838881e-05,5.0099437383123e-05,5.0027195907734006e-05,4.9954849961515005e-05,4.9882399089971005e-05,4.9809842835078006e-05,4.9737180735828005e-05,4.9664412327511e-05,4.9591537142118e-05,4.9518554708432e-05,4.9445464551402e-05,4.9372266192556e-05,4.9298959150083e-05,4.9225542938253e-05,4.915201706808e-05,4.9078381046491e-05,4.900463437709501e-05
4.0,9.134373234744e-05,9.1213147960811e-05,9.1082376355975e-05,9.0951416725572e-05,9.082026825625e-05,9.0688930128595e-05,9.0557401517498e-05,9.0425681591848e-05,9.0293769514176e-05,9.016166444129e-05,9.002936552345699e-05,8.989687190485101e-05,8.976418272356801e-05,8.9631297110804e-05,8.9498214191774e-05,8.9364933084809e-05,8.9231452901838e-05,8.9097772748354e-05,8.896389172271999e-05
5.0,0.000131922368172,0.00013173377284,0.0001315449071203,0.0001313557698462,0.000131166359843,0.0001309766759277,0.0001307867169082,0.0001305964815843,0.0001304059687468,0.0001302151771775,0.0001300241056494,0.0001298327529267,0.000129641117764,0.0001294491989069,0.000129256995092,0.0001290645050461,0.0001288717274865,0.0001286786611211,0.000128485304648
6.0,0.0001657160361373,0.0001654791296068,0.0001652418834249,0.0001650042961265,0.0001647663662359,0.0001645280922668,0.0001642894727222,0.0001640505060939,0.000163811190863,0.0001635715254996,0.0001633315084625,0.0001630911381987,0.0001628504131442,0.0001626093317235,0.0001623678923491,0.0001621260934215,0.00016188393333,0.0001616414104514,0.0001613985231498
7.0,0.0001906746356863,0.0001904020485158,0.0001901290705391,0.0001898557000696,0.0001895819354101,0.0001893077748502,0.000189033216667,0.000188758259126,0.0001884829004794,0.0001882071389664,0.0001879309728135,0.0001876544002344,0.0001873774194295,0.0001871000285854,0.0001868222258763,0.0001865440094615,0.0001862653774878,0.0001859863280866,0.0001857068593772
8.0,0.0002069750562457,0.0002066791661142,0.0002063828517668,0.0002060861113732,0.0002057889430911,0.0002054913450637,0.0002051933154214,0.0002048948522806,0.0002045959537441,0.0002042966179011,0.0002039968428264,0.0002036966265806,0.0002033959672104,0.0002030948627478,0.0002027933112104,0.0002024913106005,0.0002021888589059,0.0002018859540994,0.0002015825941383
9.0,0.0002152754347248,0.0002149676784382,0.0002146594809229,0.0002143508402761,0.0002140417545804,0.0002137322219057,0.0002134222403065,0.0002131118078239,0.0002128009224852,0.0002124895823025,0.0002121777852731,0.0002118655293806,0.0002115528125926,0.0002112396328632,0.0002109259881289,0.0002106118763135,0.0002102972953229,0.0002099822430493,0.000209666717368
10.0,0.0002163553956752,0.0002160460954798,0.0002157363518417,0.00021542616285,0.0002151155265764,0.0002148044410807,0.000214492904409,0.0002141809145925,0.0002138684696468,0.0002135555675762,0.0002132422063674,0.0002129283839933,0.0002126140984115,0.0002122993475654,0.0002119841293822,0.0002116684417742,0.0002113522826381,0.0002110356498545,0.0002107185412876
11.0,0.000211084428844,0.0002107826639437,0.0002104804664056,0.0002101778343624,0.0002098747659351,0.0002095712592305,0.0002092673123411,0.0002089629233474,0.000208658090313,0.0002083528112899,0.0002080470843142,0.0002077409074087,0.0002074342785806,0.000207127195823,0.0002068196571146,0.0002065116604178,0.0002062032036803,0.0002058942848344,0.0002055849017975
12.0,0.0002002009098593,0.0001999147038476,0.000199628087505,0.0001993410590609,0.0001990536167332,0.000198765758726,0.0001984774832305,0.0001981887884254,0.0001978996724746,0.0001976101335313,0.000197320169732,0.0001970297792013,0.0001967389600495,0.0001964477103737,0.0001961560282556,0.0001958639117637,0.000195571358951,0.0001952783678568,0.0001949849365054
